title,price,surface,rooms,baths,garages,private area,builded area,estrato,antiquity,price m2,administration
Apartamento en Venta El Retiro Salamanca,$ 340.000.000,"67,00 m²",2,2,1,"67,00m²","67,00m²",4,Menosde1año,5.074.627/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 320.000.000,"60,00 m²",2,2,1,"60,00m²","60,00m²",4,Menosde1año,5.333.333/m²,nan
Apartamento en Venta El Retiro Alameda del Rio,$ 198.000.000,"50,00 m²",1,2,1,"50,00m²","50,00m²",4,nan,3.960.000/m²,nan
EXCLUSIVOS APARTAMENTOS EN RETIRO DEL VIENTO,$ 170.000.000,"54,00 m²",3,3,nan,nan,"54,00m²",3,nan,nan,nan
Apartamento en Venta El Retiro El Retiro,$ 165.000.000,"55,00 m²",3,2,nan,"55,00m²","55,00m²",3,1a8años,3.000.000/m²,"$10,000E"
Moka Apartamentos,Desde $ 390.000.000 Hasta $ 583.130.400,"76,00 a 118,00 m²",2,2,2,nan,"76,00a118,00m²",5,nan,nan,nan
Apartamento en Venta El Retiro Pantanillo,$ 320.000.000,"67,00 m²",2,2,1,"67,00m²","67,00m²",4,1a8años,4.776.119/m²,"$222,000"
Apartamento en Venta El Retiro EL RETIRO,$ 3.200.000.000,"200,00 m²",3,3,5,"13.800,00m²","200,00m²",5,16a30años,16.000.000/m²,"$390,000"
AVANTI,Desde $ 239.687.000 Hasta $ 405.928.824,"47,50 a 79,57 m²",1,1,1,"46,34a76,76m²","47,50a79,57m²",4,nan,nan,nan
Apartamento en Venta El Retiro EL RETIRO,$ 360.000.000,"67,00 m²",1,2,1,"67,00m²","67,00m²",5,1a8años,5.373.134/m²,"$470,000"
Apartamento en Venta El Retiro fizebad,$ 625.000.000,"112,00 m²",2,3,2,nan,"112,00m²",5,1a8años,5.580.357/m²,"$423,000"
AVANTI,Desde $ 239.687.000 Hasta $ 405.928.824,"47,50 a 79,57 m²",1,1,1,"46,34a76,76m²","47,50a79,57m²",4,nan,nan,nan
Apartamento en Venta El Retiro EL RETIRO,$ 347.000.000,"67,00 m²",1,2,1,"67,00m²","67,00m²",4,1a8años,5.179.104/m²,nan
Apartamento en Venta El Retiro El Retiro,$ 270.000.000,"68,00 m²",2,2,1,"68,00m²","68,00m²",4,nan,3.970.588/m²,nan
Moka Apartamentos,Desde $ 390.000.000 Hasta $ 583.130.400,"76,00 a 118,00 m²",2,2,2,nan,"76,00a118,00m²",5,nan,nan,nan
Apartamento en Venta El Retiro Zona Urbana,$ 365.000.000,"77,00 m²",3,2,1,nan,"77,00m²",4,nan,4.740.260/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 290.000.000,"60,00 m²",2,2,1,"60,00m²","60,00m²",5,Menosde1año,4.833.333/m²,"$200,000"
AVANTI,Desde $ 239.687.000 Hasta $ 405.928.824,"47,50 a 79,57 m²",1,1,1,"46,34a76,76m²","47,50a79,57m²",4,nan,nan,nan
Apartamento en Venta El Retiro el retiro,$ 384.000.000,"76,00 m²",3,2,nan,nan,"76,00m²",5,nan,5.052.632/m²,nan
Apartamento en Venta El Retiro El Retiro,$ 420.000.000,"70,00 m²",1,2,1,nan,"70,00m²",5,nan,6.000.000/m²,"$523,000"
Apartamento en Venta El Retiro EL RETIRO,$ 270.000.000,"60,00 m²",2,2,1,"60,00m²","60,00m²",4,1a8años,4.500.000/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 330.000.000,"60,00 m²",2,2,1,"60,00m²","60,00m²",4,Menosde1año,5.500.000/m²,"$150,000"
Apartamento en Venta El Retiro El Retiro,$ 360.599.000,"86,00 m²",3,2,1,nan,"86,00m²",4,nan,4.193.012/m²,nan
Apartamento en Venta El Retiro Alameda del Rio,$ 311.000.000,"78,50 m²",2,2,1,"79,00m²","78,50m²",4,nan,3.961.783/m²,nan
Apartamento en Venta El Retiro RETIRO VERDE,$ 350.000.000,"76,00 m²",3,2,1,"86,00m²","76,00m²",4,Menosde1año,4.605.263/m²,nan
Apartamento en Venta El Retiro El Retiro,$ 369.839.000,"89,00 m²",3,1,1,nan,"89,00m²",5,nan,4.155.494/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 297.000.000,"60,00 m²",2,2,1,"60,00m²","60,00m²",4,Menosde1año,4.950.000/m²,"$160,000"
Apartamento en Venta El Retiro EL RETIRO,$ 620.000.000,"112,00 m²",2,2,1,"112,00m²","112,00m²",5,Menosde1año,5.535.714/m²,"$405,000"
Apartamento en Venta El Retiro EL RETIRO,$ 225.000.000,"105,00 m²",2,2,1,"105,00m²","105,00m²",3,9a15años,2.142.857/m²,"$40,000E"
Apartamento en Venta El Retiro Pempenao,$ 297.000.000,"62,00 m²",2,2,1,"62,00m²","62,00m²",4,Menosde1año,4.790.323/m²,"$200,000"
AVANTI,Desde $ 239.687.000 Hasta $ 405.928.824,"47,50 a 79,57 m²",1,1,1,"46,34a76,76m²","47,50a79,57m²",4,nan,nan,nan
Apartamento en Venta El Retiro Puro Cuero,$ 579.000.000,"150,00 m²",3,3,nan,"150,00m²","150,00m²",4,1a8años,3.860.000/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 265.000.000,"61,00 m²",2,2,1,"61,00m²","61,00m²",5,Menosde1año,4.344.262/m²,nan
AVANTI,Desde $ 239.687.000 Hasta $ 405.928.824,"47,50 a 79,57 m²",1,1,1,"46,34a76,76m²","47,50a79,57m²",4,nan,nan,nan
Apartamento en Venta El Retiro EL RETIRO,$ 295.000.000,"60,00 m²",2,2,1,"60,00m²","60,00m²",5,Menosde1año,4.916.667/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 295.000.000,"61,00 m²",2,2,1,"61,00m²","61,00m²",5,Menosde1año,4.836.066/m²,nan
Moka Apartamentos,Desde $ 390.000.000 Hasta $ 583.130.400,"76,00 a 118,00 m²",2,2,2,nan,"76,00a118,00m²",5,nan,nan,nan
Apartamento en Venta El Retiro EL RETIRO,$ 305.000.000,"78,00 m²",2,2,1,"78,00m²","78,00m²",4,Menosde1año,3.910.256/m²,nan
Moka Apartamentos,Desde $ 390.000.000 Hasta $ 583.130.400,"76,00 a 118,00 m²",2,2,2,nan,"76,00a118,00m²",5,nan,nan,nan
AVANTI,Desde $ 239.687.000 Hasta $ 405.928.824,"47,50 a 79,57 m²",1,1,1,"46,34a76,76m²","47,50a79,57m²",4,nan,nan,nan
Apartamento en Venta El Retiro EL RETIRO,$ 335.000.000,"66,00 m²",2,2,1,"66,00m²","66,00m²",4,Menosde1año,5.075.758/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 365.000.000,"77,00 m²",2,2,1,"77,00m²","77,00m²",5,Menosde1año,4.740.260/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 285.000.000,"65,00 m²",2,2,1,"65,00m²","65,00m²",5,Menosde1año,4.384.615/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 349.000.000,"87,00 m²",3,2,nan,"87,00m²","87,00m²",5,Menosde1año,4.011.494/m²,"$172,942"
Moka Apartamentos,Desde $ 390.000.000 Hasta $ 583.130.400,"76,00 a 118,00 m²",2,2,2,nan,"76,00a118,00m²",5,nan,nan,nan
Apartamento en Venta El Retiro EL RETIRO,$ 300.000.000,"60,00 m²",2,2,1,"60,00m²","60,00m²",4,Menosde1año,5.000.000/m²,"$200,000"
EXCLUSIVOS APARTAMENTOS EN RETIRO DEL VIENTO,$ 170.000.000,"54,00 m²",3,3,nan,nan,"54,00m²",3,nan,nan,nan
Apartamento en Venta El Retiro Pempenao,$ 340.000.000,"67,00 m²",2,2,1,"67,00m²","67,00m²",4,Menosde1año,5.074.627/m²,"$200,000"
Apartamento en Venta El Retiro El Retiro,$ 340.000.000,"76,00 m²",3,2,1,"76,00m²","76,00m²",4,Menosde1año,4.473.684/m²,"$190,000"
Moka Apartamentos,Desde $ 390.000.000 Hasta $ 583.130.400,"76,00 a 118,00 m²",2,2,2,nan,"76,00a118,00m²",5,nan,nan,nan
Apartamento en Venta El Retiro Represa La Fe,$ 550.000.000,"107,59 m²",2,2,2,nan,"107,59m²",6,Menosde1año,5.111.999/m²,"$372,000"
Apartamento en Venta El Retiro Retiro,$ 320.000.000,"62,00 m²",2,2,1,nan,"62,00m²",5,Menosde1año,5.161.290/m²,"$200,000"
Moka Apartamentos,Desde $ 390.000.000 Hasta $ 583.130.400,"76,00 a 118,00 m²",2,2,2,nan,"76,00a118,00m²",5,nan,nan,nan
Apartamento en Venta El Retiro EL RETIRO,$ 349.000.000,"87,00 m²",3,2,1,"87,00m²","87,00m²",5,Menosde1año,4.011.494/m²,"$172,942"
Apartamento en Venta El Retiro EL RETIRO,$ 320.000.000,"77,00 m²",3,2,1,"77,00m²","77,00m²",5,Menosde1año,4.155.844/m²,nan
AVANTI,Desde $ 239.687.000 Hasta $ 405.928.824,"47,50 a 79,57 m²",1,1,1,"46,34a76,76m²","47,50a79,57m²",4,nan,nan,nan
Apartamento en Venta El Retiro EL RETIRO,$ 330.000.000,"77,00 m²",3,2,1,"77,00m²","77,00m²",5,Menosde1año,4.285.714/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 275.000.000,"65,00 m²",2,2,1,"65,00m²","65,00m²",5,Menosde1año,4.230.769/m²,"$121,968"
AVANTI,Desde $ 239.687.000 Hasta $ 405.928.824,"47,50 a 79,57 m²",1,1,1,"46,34a76,76m²","47,50a79,57m²",4,nan,nan,nan
Apartamento en Venta El Retiro LA ALDEA,$ 170.000.000,"54,00 m²",3,2,nan,nan,"54,00m²",3,1a8años,3.148.148/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 360.000.000,"87,00 m²",3,2,1,"87,00m²","87,00m²",4,1a8años,4.137.931/m²,"$160,000"
Apartamento en Venta El Retiro EL RETIRO,$ 330.000.000,"67,00 m²",2,2,1,"67,00m²","67,00m²",5,Menosde1año,4.925.373/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 360.000.000,"65,00 m²",1,2,1,"65,00m²","65,00m²",5,1a8años,5.538.462/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 303.000.000,"60,00 m²",2,2,1,"60,00m²","60,00m²",4,1a8años,5.050.000/m²,nan
Apartamento en Venta El Retiro Fizebad,$ 690.000.000,"156,00 m²",2,3,2,"156,00m²","156,00m²",2,1a8años,4.423.077/m²,"$467,000"
Apartamento en Venta El Retiro EL RETIRO,$ 370.000.000,"65,00 m²",1,1,2,"65,00m²","65,00m²",5,1a8años,5.692.308/m²,"$450,000"
Apartamento en Venta El Retiro El Retiro,$ 340.000.000,"87,00 m²",3,2,1,"87,00m²","87,00m²",4,1a8años,3.908.046/m²,"$174,000"
Apartamento en Venta El Retiro zona urbana,$ 285.000.000,"60,00 m²",2,2,1,nan,"60,00m²",5,Menosde1año,4.750.000/m²,nan
Apartamento en Venta El Retiro la 33,$ 335.000.000,"120,00 m²",2,2,1,"120,00m²","120,00m²",5,9a15años,2.791.667/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 290.000.000,"60,00 m²",2,2,1,"60,00m²","60,00m²",5,Menosde1año,4.833.333/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 330.000.000,"88,00 m²",3,1,1,"88,00m²","88,00m²",4,1a8años,3.750.000/m²,nan
Moka Apartamentos,Desde $ 390.000.000 Hasta $ 583.130.400,"76,00 a 118,00 m²",2,2,2,nan,"76,00a118,00m²",5,nan,nan,nan
Apartamento en Venta El Retiro EL RETIRO,$ 290.000.000,"60,00 m²",2,1,1,"60,00m²","60,00m²",5,1a8años,4.833.333/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 350.000.000,"92,00 m²",3,1,nan,"92,00m²","92,00m²",4,1a8años,3.804.348/m²,nan
EXCLUSIVOS APARTAMENTOS EN RETIRO DEL VIENTO,$ 170.000.000,"54,00 m²",3,3,nan,nan,"54,00m²",3,nan,nan,nan
Apartamento en Venta El Retiro EL RETIRO,$ 317.000.000,"76,00 m²",3,2,1,"82,00m²","76,00m²",4,1a8años,4.171.053/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 550.000.000,"92,00 m²",r,r,nan,"92,00m²","92,00m²",5,1a8años,5.978.261/m²,"$500,000"
AVANTI,Desde $ 239.687.000 Hasta $ 405.928.824,"47,50 a 79,57 m²",1,1,1,"46,34a76,76m²","47,50a79,57m²",4,nan,nan,nan
Apartamento en Venta El Retiro EL RETIRO,$ 320.000.000,"79,00 m²",3,1,nan,"79,00m²","79,00m²",5,1a8años,4.050.633/m²,nan
AVANTI,Desde $ 239.687.000 Hasta $ 405.928.824,"47,50 a 79,57 m²",1,1,1,"46,34a76,76m²","47,50a79,57m²",4,nan,nan,nan
Moka Apartamentos,Desde $ 390.000.000 Hasta $ 583.130.400,"76,00 a 118,00 m²",2,2,2,nan,"76,00a118,00m²",5,nan,nan,nan
Apartamento en Venta El Retiro Centro,$ 330.000.000,"78,00 m²",2,2,1,"78,00m²","78,00m²",4,Menosde1año,4.230.769/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 345.061.280,"89,00 m²",3,2,1,"89,00m²","89,00m²",4,Menosde1año,3.877.093/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 210.000.000,"50,00 m²",1,2,1,"50,00m²","50,00m²",4,Menosde1año,4.200.000/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 210.000.000,"50,00 m²",1,2,1,"50,00m²","50,00m²",4,Menosde1año,4.200.000/m²,nan
Moka Apartamentos,Desde $ 390.000.000 Hasta $ 583.130.400,"76,00 a 118,00 m²",2,2,2,nan,"76,00a118,00m²",5,nan,nan,nan
Apartamento en Venta El Retiro EL RETIRO,$ 343.200.000,"89,00 m²",3,2,1,"89,00m²","89,00m²",4,Menosde1año,3.856.180/m²,"$220,000"
AVANTI,Desde $ 239.687.000 Hasta $ 405.928.824,"47,50 a 79,57 m²",1,1,1,"46,34a76,76m²","47,50a79,57m²",4,nan,nan,nan
Apartamento en Venta El Retiro EL RETIRO,$ 343.420.000,"89,00 m²",3,2,1,"89,00m²","89,00m²",4,Menosde1año,3.858.652/m²,"$220,000"
Apartamento en Venta El Retiro EL RETIRO,$ 334.180.000,"87,00 m²",3,2,1,"87,00m²","87,00m²",4,Menosde1año,3.841.149/m²,"$220,000"
Moka Apartamentos,Desde $ 390.000.000 Hasta $ 583.130.400,"76,00 a 118,00 m²",2,2,2,nan,"76,00a118,00m²",5,nan,nan,nan
Apartamento en Venta El Retiro EL RETIRO,$ 280.000.000,"60,00 m²",2,2,1,"60,00m²","60,00m²",4,Menosde1año,4.666.667/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 690.000.000,"115,00 m²",2,3,2,"115,00m²","115,00m²",5,1a8años,6.000.000/m²,nan
AVANTI,Desde $ 239.687.000 Hasta $ 405.928.824,"47,50 a 79,57 m²",1,1,1,"46,34a76,76m²","47,50a79,57m²",4,nan,nan,nan
Apartamento en Venta El Retiro EL RETIRO,$ 270.000.000,"66,00 m²",2,2,1,"66,00m²","66,00m²",4,Menosde1año,4.090.909/m²,nan
AVANTI,Desde $ 239.687.000 Hasta $ 405.928.824,"47,50 a 79,57 m²",1,1,1,"46,34a76,76m²","47,50a79,57m²",4,nan,nan,nan
Apartamento en Venta El Retiro EL RETIRO,$ 650.000.000,"112,00 m²",2,2,2,"112,00m²","112,00m²",6,1a8años,5.803.571/m²,nan
Moka Apartamentos,Desde $ 390.000.000 Hasta $ 583.130.400,"76,00 a 118,00 m²",2,2,2,nan,"76,00a118,00m²",5,nan,nan,nan
Apartamento en Venta El Retiro EL RETIRO,$ 315.000.000,"78,00 m²",3,2,1,"78,00m²","78,00m²",4,Menosde1año,4.038.462/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 145.000.000,"45,00 m²",1,1,nan,"45,00m²","45,00m²",3,Menosde1año,3.222.222/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 370.000.000,"76,00 m²",3,2,1,"76,00m²","76,00m²",4,1a8años,4.868.421/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 740.000.000,"170,00 m²",2,3,2,"170,00m²","170,00m²",5,1a8años,4.352.941/m²,"$382,415"
Apartamento en Venta El Retiro fizebad,$ 730.000.000,"172,00 m²",3,3,2,"172,00m²","172,00m²",6,1a8años,4.244.186/m²,"$470,022"
Apartamento en Venta El Retiro EL RETIRO,$ 330.000.000,"67,00 m²",2,2,1,"67,00m²","67,00m²",4,Menosde1año,4.925.373/m²,nan
Apartamento en Venta El Retiro EL RETIRO,$ 320.000.000,"70,00 m²",2,2,1,"70,00m²","70,00m²",4,1a8años,4.571.429/m²,"$210,000"
Apartamento en Venta El Retiro EL RETIRO,$ 600.000.000,"110,00 m²",2,2,1,"110,00m²","110,00m²",5,1a8años,5.454.545/m²,"$367,000"
Apartamento en Venta El Retiro EL RETIRO,$ 620.000.000,"110,00 m²",2,2,2,"110,00m²","110,00m²",5,Menosde1año,5.636.364/m²,"$376,000"
